client_id	path	sentence	up_votes	down_votes	age	gender	accent
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	d7e23d999aeed85e7affca039a03c641ff48091a238a2ebb3793d3bbb6a7f7bec62e902f4c59f196c4ed95cf3f8a6925520a30ab93d9e13d19ba1aa5a7ec4590	"Gente allegra, il ciel l'aiuta."	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	f69be461d8c07d260f26287a6db6a8979dedb96b69ceeb173af4aab0e92fa4b5043bc7fabdde580cdb093584f102bb9ae654a9d2817e32bcbf4c829cefd4c213	Se continui a parcheggiare in doppia fila, è ovvio che continui a ricevere multe.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	0ca306aa21807c0bdb9ea228fc31e7992b7711d5bbf34e1f4ad3c48d545ce544bbada6d6bc24fd649ce2cc457ab6dc8d09694b8666960dcd2b90126af91e9746	Camminò lentamente verso la porta e la chiuse	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	10c5902e75187d7293a8a643d0f2b3551055acd21d214eaf221084e4869cf209bc6d4ce240808e77a4f17ae1304adfc15e39c3ea2c4ee87d8c3e7baa5c8eadd2	"Quando fu all'altezza del fabbricato, guardò fra le foglie."	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	049067a2010ddbb87a29a03555cf3ce481baa72ec4d4be11174d5af95540022a2d22a68deaea05c5f20d550ef1c7e13e1a48e7460ab56fe0cd405925f487f6e9	Giunsero nell’ospedale all’aperto, che sfruttava le abitazioni attorno la piazza per ospitare i feriti e la popolazione.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	55d393a4b9f35460709e183058b799680c2e7e0e80685bcbe20f6963e63ef5b6e4ae3968d4442f0f7ad33bda3b16c781697bd2828310cbbcd2f4d2b55629f1ba	Ah, che bel Sole oggi.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	3fc9118a61169676ea7ae1f8a7916ad8ed5b527260c4b3bc2db6ec0b5cb33136730a846227c9b53bcb9efe6857de01cab6dccb196fc5291c70d89e50ef6e0191	I due misteriosi passeggeri dell’Augustus erano morti;	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	012a167c917b140ca8ba24da86f0b0d806d27d86160903b706fdc7fc26c71329711c105c7469e630eab129e1fb9a98ec55ecd39f6481a953ad582e5f9d20df4a	Guardate tirare quelli più grandi, chiedete ai vostri coach, guardate i filmati delle loro gare.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	bd66aff60eea14ad0163047ede27ff99900bd33db4c7cec5d3bf89bd1530b0f0f3eeff316e609663976d1f3495241c20ab0fdac73cc83eaa7ec96b6482626e00	Questi ruoli possono richiedere specializzazioni verticali su temi specifici (es. visual design).	2	1			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	1393afa244b2ed3acba0b6198a47de00898388e03240de6ab8a2dd53466c8f1adda8358c0eccda64e31c11d5558949916216354015b350e7fb3bf4505051dcdb	Assomigli molto a Francesco, lo sai?	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	931e94e4c067af4ce565c517f9611c90f5722f30a7c53fd2b76e5159089dfda6b0adff6f8fe79f4fae82f260af9dbd1dd6e5f8ab057786e6a0a6b23d944c99f2	Mi pare di no.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	f5961df7a878a6dfedfe36f2a57478740530a3d8b7b1725e31525ff5900d977419846842a56d781bc47406f833f0a8e9a6172a3db632f5c2f9043a1641ebfe91	Commentò il maestro addetto alle esecuzioni.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	14684073aed717af598f71fef23775f52ff9bcc187e853a9ff29f307fe957ef0dd4df95ec60d11d827affd41e383c38853758af3e54dce5425ee26fc665b0611	"Scuoteva un braccio come per levarsi di torno quell'ombra esosa"	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	1e041464b1221b81840f0b38a2cac2ec950e8b33e4983d1b3900fbdca5af7961941cc5210c30a76b0b5fc66ba81a05f0a2fda219e4a419cc562257515dcddd0b	"La graffa che si mangiava in quel parco giochi era buonissima, non vedo l'ora di riprovarla."	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	2ed650f8a1d566c8627aeaf91c624a255ac18f05d70f902e3a839beffd802c2875e85e71033c47c96a39ee0fe714bcb6348ba4485ff5c40160b325ab1e54b394	Battere il tamburo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	69351e5af49abf57807c3f8478b5af8b6cb5889c8f031e5ecd8575a3f87aa67e68ef74009aaec77058956a445bb332b2c53172729c26ff07264aa96bc51dfac1	Molti degli eventi più devastanti per la città di Roma furono causati da questo gruppo di Sabine arrabbiate.	2	1			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	b5e09d69c274eeaf2734dccf460a2edbb209fe3e67a4f745007a2bc75b6c8abb52f3d486b2b72e8a94aba91f6c685d74bfef029dcc48a9e0eedd4f0369372a32	Avanzò.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	90c9638dedd1989c5a64db3ba45f72f1a0e355be7bcb48d6dedaa63910153834a0d58f91fb79bdabd2743d1d8e5fc3ab4afa4dfa5c0adebc9cce3f434afbd412	Una volta che ci si trova in posizione prona bisogna dare un colpo di gambe a delfino	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	2d3ee69537c0712d189f3821c719723e00dca571e90b78e9dd958e901079b704a071f59e7454fbb82e14f39ef09f1c6e5c78d8a6fd0df60736e978fba0cd8a2b	Tali da fargli commettere un avvelenamento così abilmente e coscientemente preparato.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	5f8d3d0ae5db3060746557e331f90748d2f3cd26eb085efd60eabfdd86dd613959f564f94a11fe6a7678b0732271b90d2fd776d9508d18eaecda399f526a8819	Lascia che io me la sbrighi da solo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	a7e06b8a566de0e6f29bb474a22cc2f9e7b1e28fba9eaf13c48092a4467606d7219e40c6a9a2e16764e46f6a2e649389998ea02ae77a61a3e0af62d4c9790b43	"L'incipit è l'inizio della storia e può essere sia un testo, che un'immagine."	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	523931965708cec7d839344163bd44e19b30561f9bd24d60e675c00da37b5696a7a9082aacfaac8145294b2eaae5a08a41ce9402be961e4b9cca43b8febb638b	A volte picchiavano mia mamma.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	79daa1131d51bd79edecc2a5ba799f0fbe54a335c6246833327848e008681e4de7f956488771d9d4dd7919decf0ee5508e55617ae290033599ce0b918eae96be	Pur di sotto ai sacchi e alle casse.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	4403a443ea6d4031d3edac9e4f7b386a7ef42e2f627cde22058b9aac530011e58bd4c0b79b775b4eb7f3d80ae86528b118864693b0615ecab39c812c1a1dc57e	Lasciare la paglia vicino al fuoco.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	5b3983bb59f9faf95ff915cdfd18004c37cc45e351b2b9fbcbf9061c80a4596ec8892bbb6030ba90c2aebb88d77b168016cda902cc60b0f0d4aa89595abd987d	Colpo di spugna.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	ec3664141124d5e47c5db9a9a4122403399ca3c6306e598d4eba8afff8bde3ecf218f6a3ffb0e1b9122fb3857e4cd55ebd24dd6516afe1f47e6beabf42b8f03f	Una grande paura nessun medico la cura.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	7f81485033edb0cb110522254261ac1a205b025efe0545fa8a91772e670d9681497fd4e5e100ef0f5f86786a0745b3b3fbc3e8a25a2824c47a3c8b91b77477b1	In quell’albergo c’ero io e c’era miss Bigland.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	c05e40dcaecdf6904f9b93f7abc0018b04c5b33b4cb8a9720a14ab1def5b4bfaffde7f18bcf93fac8ec67e3055584894b0877180a5eb95b977248e619532e4e4	Non sarà con la candela che tu riuscirai a farmela!	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	e4f1d7a9d92c4526f974fcdb644d69a20c38c4e1df7f65e5b44e894dc3b98919e6d0b6fe79510966427ef078a9cc0aafbaff6c0939e822b98dca72563d7a730e	Perciò tenevamo pentole e padelle sul pavimento perché non si allagasse.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	23bb7c4f5cf6d3941516d7a8c7c398850a02e8171a10480841d7768301bf2e78c42d331ad87016193d09e9797d5e69f7237836bad316495d7cc375576e75f5f6	"Quella donna è bella, d'una bellezza strana e coi capelli rossi"	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	46fccf6013a603a846a5fd908e8c07097e6843c98901ecc5a5871d841a8f5c161ce11db7d1e0d9b69b093f5187e45460325de83643c6bd952153d526534abd69	Lasciare cuocere qualcuno nel suo brodo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	110a5d1ee72435f21fc5a68f118d3a676f6b6121ce16bc49bb15edca20b8a10b05815192df03a96ae194c42cdc8a42af4dfc3242311212c4f5f0a512a9020a3d	"Voglio che la mia storia sia d'ispirazione per ogni ragazza."	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	99acdefaf91d43219a6f602ef2e1ae872b71c63a9dbae413e8efb9c23ffd6e541b61cffa75f8894f497db9debb5e97f1435bacb3fd8cf22df7ed3311393057a2	Fare piazza pulita.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	293d9e7a285d27b014d8ac9677543f5b933a5d3ebcd7f7135766645a5b3a1204a7c67edd46abbb62ad8d345f1bd90a9e02a906dec217951aa3f4e5f7faa77fe4	Essere un fuscello.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	8835c15c1193c919c6271bf55fe377d85a5ac29baf399f6120b39e63c601c58cf1e5a1d3489885b67a13008556d33ca7313d93bda473e7b7ff4b019fa37fc4cf	Le spiegherò.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	d9db9a4e12807f7777a8a9435255b0dcd725f7cb331aebe9e32345e3ddd4534b6120e9b30f3b336fb382c9c84f59e0de54ca35d0b5de0ecbf1b2b4bc90ed623d	Questa gambata è principalmente a scopo propulsivo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	5bcacc0993202942aaecfba2d48bdd89b26462bdf7c68e3afc60639a6379ff75dee28c488e4c7a4e153fc7138d53238d27482b16443c72c9505dec1b34d08270	Era diretto contro l’assalitore e colpì invece alla testa uno dei cavalli, il quale stramazzò.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	114d29f3d89569ac36114502ea49ae7a1b718402c68ed3b72813bbe9504fb453753cccdd1234d899d35bc6d78cc1470838113d1b16a6075a81ccd6e866f589f2	Mi dica quante pastiglie le ha date.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	2327b7882761c69ca8cc553992759e83fc6c5d2a89ac004268273c6a6bb768cee2cb49206795374fe129bd30cb9330884a892681b044374abb2b00e4b6629882	Il secondo deve migliorare i tempi di esecuzione degli stili.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	9daa58778484796d227f85e25287939876a6d5e5516f255551e910150e3d18eaf4b718a154300241722f323efb4154853271203938951b78a5e9e1911c154fc7	Il suo buon cuore gli faceva sempre di tali scherzi	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	0c01a1c79ba45136793a831cc6b62d05c700e7b97b1626ef2e2cbe481d42c9e8889cbe469124230cc9600e545cf613e8efd91dafdd035c0bd1c1238cbba80503	Impara dal passato, credi nel futuro e vivi nel presente.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	c9bfcedab9fbba14c318ea49dc071125d6e2f2453cdb43bb7ec68e3e382518d7c37d05807622f6cffa78eb1c8b17d26956a58ad18708b6d81cb39f5d6912ce2f	Avevamo tre stanze.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	1059935c0ac51269e82683f9bfcc889b3cb4160ad618d683afc0ec13f62773b1b0f223a2be7c8f0ec2d1e9f6bb0b2399bf5e7882638605b70d134019e607ab6f	Quando raggiungo questa posizione, è davvero doloroso	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	3838f53a97729cfcccee2d5c37669430ea03fc104d0b05479f9fd550b0f907dcfe8e22ec3a66b5e2c25cbf9969eeaaf8a4da681f736084a7bb4fbce83b28d0fa	I piccoli poi sono ancora più vivaci e curiosi dei genitori e sono impossibili da tener fermi infatti la più grande occupazione della madre è quella di controllarli.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	968443cca586b9f9961a615465a1c1c2b139f066d505560963337c2e091c49eb1fdeb46ce57a14484cbae08c228d7ecc0e33d82e3625a1bb945e244cab2a9597	Quella luce insolita gli aveva dato immediatamente il senso del pericolo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	a490bc9340e21750bd1c6047918318425574dd42a55550dce1a7f5f155f957e0a3dcc4796b790c9f455a1893458970361a24662d28f8bee6ca1f871a604b5757	Non usare troppi paroloni, ricorda che stai parlando a dei ragazzini!	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	a29ff54dec04f9c89b71f3f92d4d75bcac0bd0d47f96a25f8e5715a8f0abe7eaeff1b95d1bbec845ff68b9b7936e8b27c2da53c9b7505771c067f27de0348958	Essere una mignata.	2	1			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	be247dea02235619f28a816539d8d265fe12059ba2ee39d6be5c0f6d90cac742a11d60465fce2dab6ad00a909b84fedcf246e9f1eb06db896742f33f70f10fba	Dinanzi a lui, sul tavolo, brillava lo smeraldo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	9d62bbe4ed87cceef9ecd30bd3bd1496728590264672f852f79fa4128b599a93cc4f3a957e9bb8f94aa08b9e545e72fd52490d1120433cbe309da7656f1dadd7	Essere un furbo di tre cotte.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	50958a1cbebe73e263b5dc9e39617afced0e054e6df6f8f985dc9b541a03014003d9185ac587b6c83907c307f81245a029a7c2b0e3e7102d2e6d3b367f3d664c	Forse dovresti lavare questo maglione, è pieno di peli di cane!	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	dccd7a4b8476ac5452ffd7cc229f1c5e64c9c7297add9094d6f2c9e3b4ef90fe03667475c63b5ff2cf44feb64900586bb37504941fe51ffaf9d0e44df3b85925	Madonna aiutami, Cristo proteggimi!	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	cf2b6d5d11c294c37be187c310b197eea685684508bd963975966f219e2ece292a77ee4714294369dee8c8072cf9e578f944ace8f3c8de3f68d50fac393bc32e	Forse, da altri.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	051d3e8fcf93d32ef283b38ce11042afcce7988c9c4b82e8e042f7eb620243e5afe245c21b5f22c83a545335e08f798f420f15cdf5ea64b24fccb74b141e931d	"Anzi il nonno s'era intenerito per il nipotino innocente;"	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	b599453c730c3cdbbf0da202bd324f3b6e6d7cc977f001d25a2f42bcb6f4314a3c3bd7f6a63d45adc69cfe0450a0f46fb144161b02fc7f5f5fe8fef9d214774a	Ben la guardò, senza toccarla.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	b5d10675dc6203c7c285f7662d4a7e2f489d6ace39d325ba14d51212e92de8a84cb02c457ff2e5f1769f9753a7d66cff81ba32c7667723cb64f4936e7e7cb8d7	Avere una chiara documentazione collegata alla vostra homepage potrebbe essere il primo passo.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	7dec4cea6e9046b3cd2fb9dd9cca6ed822ff69331bbc83671342dbf5ad8352c8eefc325e63e78402ec30624e778ad1b4f30ee52c8a69578f1a49268bdeac2193	Prendere per i fondelli.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	26c5de723830f47a9c004f09b7564daf7d877d4190e59b7fe198e22d2a4fad17ac43fb8a26b6c4becc11219b24ff74612cf9d8a9605e6f0ac4c7e50fae4d4514	E voi perché avete tentato di fuggire sul canotto?	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	d325f2ceadef0139e4cea2ec77423298c78a66af98b1e15e54c9d776903885e94d3dab9d6ab47bd42cc081eda0b1c4d7fc7447c91b182b06363ad3979c654794	“Voi chi pensate che possa essere stato a fare il colpo?	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	56b5b42cc3baf0d36663d74ce243541890e95583e963c5611b42b372884b0dc0da236a58734e3777346d77609b4198c8173e32a38f4ed04d5a025976ae36bd0e	La visita è stata lunga e, come può credere, esauriente.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	f64159ca3bf884664f285af0f2bf72c7f85c29cdd96a339518c3d52e46a71b0ea39547ef2afd4f2be6b1ad416df2afa61727a9879064e026531f9e1ca6dcac53	Tieni bene in testa che non puoi combattere per i tuoi sogni se non hai le armi giuste.	2	0			
7a61ae0de54ac4502f986114d67f331d93ae29706e00b98bc24af6d02026db2bbf7daf82d894aadca4b44ac40e701e18e35976c50b49bad91343276aa559aaff	1447d14912f23dd25d9903ab76f6bfdbbf647af9e8f8d985c0b7912f563adf978374db3a6ba764de2b6b9d2d38a028c07c5ef0e129169a9a86f0e1cd3d240c79	Si stanno avvicinando delle nuove Olimpiadi.	2	1			
